"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Qatar","QAT","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","301791311.79926","387700072.409347","510259928.908807","793884362.593803","2401403163.72314","2512783990.61795","3284301434.84055","3617580063.60212","4052000452.82943","5633000409.28126","7829094485.17484","8661263504.23004","7596703007.43796","6467582125.69331","6704395622.16509","6153296279.80592","5053021814.81235","5446428537.54037","6038186867.73874","6487911900.93159","7360439207.65364","6883516285.13474","7646153766.45236","7156593446.49547","7374450336.92017","8137911853.37888","9059340398.25204","11297801872.2015","10255494209.9329","12393131510.964","17759889598.0532","17538461033.0061","19363735705.6768","23533790530.5514","31734065019.4957","44530493222.1334","60882141102.5301","79711810889.5326","115269776897.725","97798348829.8202","125122249141.251","169804665435.929","190289829680.715","203235158977.963","",
"Romania","ROU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","38067565160.5839","40424526825.7903","41450779108.6724","38299106119.9263","28846858763.0854","25090303816.8056","26361161947.6427","30072623842.2824","35477055618.9246","35333677695.2593","35285888482.0479","42115494069.2734","35592337082.8604","37305099928.1587","40585886768.9713","45988510813.5033","59466017705.5346","75794733525.1394","99172613715.9198","122695850811.978","170616958884.446","204338605783.705","164344371295.287","164792252745.524","182610666615.642","169396055590.796","189638162013.271","",
"Russian Federation","RUS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","506500146307.614","516814258695.568","509381638906.293","460205414725.771","435060123490.732","395086555837.015","395528488655.671","391721392325.09","404926534140.017","270953116950.026","195905767668.562","259708496267.33","306602673980.117","345110438693.573","430347770733.155","591016690742.937","764000901159.625","989930542278.695","1299705247685.76","1660844408499.61","1222643696991.85","1524916112078.87","1904793021649.09","2017470930421.08","2096777030571.25","",
"Rwanda","RWA","GDP (current US$)","NY.GDP.MKTP.CD","119000023.159","122000015.482","125000007.805","128000000.128","129999995.01","148799979.6688","124525702.707383","159560018.07956","172200018.0922","188700037.3087","219900006.6199","222952504.04479","246457838.951694","290746157.206389","308458403.980205","571863502.965144","637753855.846958","746650611.645744","905709080.930258","1109346136.46684","1254765643.33997","1407062526.01096","1407243132.91752","1479687582.63555","1587413091.06568","1715626336.7703","1944710688.26155","2157432667.99326","2395492695.29464","2405022587.95017","2550185692.53721","1911600232.44433","2029026956.60567","1971525717.85556","753636370.618182","1293535192.04879","1382334879.44723","1851558199.19854","1989343548.28636","1817655191.84317","1734938190.27765","1674685125.62865","1677447003.07548","1845979351.35205","2089188920.75355","2581465675.18193","3110327822.99407","3775447705.93559","4796573942.74333","5308990208.79641","5698548923.48065","6406727020.12819","7219656633.86281","7521261790.62935","",
"South Asia","SAS","GDP (current US$)","NY.GDP.MKTP.CD","47689556542.9452","50861320923.4055","54296730194.7341","61060482428.7384","69963476013.5674","75141664419.7712","63056030780.2825","69409697456.763","72868573563.3239","80006185130.9586","86653536487.3272","92124387913.9423","92637864976.2184","106015541007.639","128275353804.795","137408855417.376","134307560179.5","155391356904.56","176843482279.432","198065419089.395","238820260474.44","252603136359.599","261415871519.32","276843405646.118","276669939024.348","299398855294.338","317233610088.19","352452096972.536","378278137947.003","380675057486.765","410504248055.603","366078941081.174","388744514444.561","384878173518.826","436772265770.227","485178146027.572","524982429565.121","550920565839.614","558746375971.592","599543853870.636","622975897561.898","638745671205.934","672494121092.904","784882714578.067","911124327837.966","1044617146262.13","1204769690873.45","1525956523794.87","1552407202566.17","1706429173209.69","2086121491226.14","2285123674574.59","2296601096420.42","2368285856747.13","",
"Saudi Arabia","SAU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","4187777706.66667","4485777635.55556","5014444259.55556","6797048699.92487","9230601615.91796","14441807078.9067","44990986123.1937","46528882433.2214","63838242167.2597","74028820450.0737","80087657403.8483","111720129709.86","164308171946.835","183939395923.512","152907357293.156","128859626986.747","119293133794.195","103897847413.546","86961925508.1822","85695864946.0918","88256073925.7961","95344461902.0849","116778111979.758","131335915472.951","136304139411.154","132151405582.785","134327104601.473","142457681255.805","157743126866.827","164993858632.323","145772799590.4","160957062621.867","188441864874.667","183012268441.6","188551196398.933","214572800000","258742133333.333","328459608764.111","376900133511.348","415909018143.01","519796800000","429097866666.667","526811466666.667","669506666666.667","733955733333.333","748449600000","",
"Sudan","SDN","GDP (current US$)","NY.GDP.MKTP.CD","1126364161.7644","1222860428.55503","1328259624.72217","1351234926.33899","1388282600.1961","1446869619.31898","1484491675.71652","1607409539.36648","1677771400.56798","1847501441.26221","2100229759.04718","2288340041.03486","2483055722.23738","3077254460.30228","3958931659.84759","4823090191.91008","6013210815.66114","7499005639.37649","8128719315.0792","8418407786.60599","7617256737.16195","9538009463.3331","9254395995.69006","8465226937.27815","10044297796.1919","12459385571.0104","15966649370.3837","20631219762.3208","15510324099.0826","15295635624.4201","12408647780.4484","11379221927.0559","7031933491.84899","8881010081.24942","12793798418.3843","13830369852.313","9018303128.0189","11681179570.9007","11250220602.974","10682027634.7462","12257299147.2936","13182872559.0993","14803423344.843","17646271378.9113","21457886198.4064","26524992244.986","35821858723.6658","45898948553.9203","54527549913.137","53149439400.9886","65632081240.302","67320779804.4854","63152209705.4893","66565889416.8701","",
"Senegal","SEN","GDP (current US$)","NY.GDP.MKTP.CD","792824702.823778","836493103.623096","857426088.816364","886387334.490159","939145912.1767","955834759.862078","984942841.506666","984605218.072404","1034293671.33984","983621121.157075","1024832777.75711","1058120593.6019","1280328105.48844","1471913585.51327","1658273944.23688","2235746641.18269","2266860710.04572","2320786617.60052","2591178824.66591","3226677956.91441","3503282842.23796","3176771658.1875","3109677903.28702","2774198930.79025","2705535967.89287","2962200081.81328","4189860373.17635","5040708745.70087","4985152887.5532","4913065118.41844","5716644524.96413","5617235857.46673","6004885304.31566","5678828409.95202","3877196945.27751","4878718880.06611","5065830114.26508","4672504141.52065","5030344290.89813","5144045092.84698","4679604921.61551","4877602012.4664","5333862343.63202","6858952716.48403","8031344239.63806","8707015063.83319","9358710763.41854","11284603480.5523","13386346542.9706","12812994669.8104","12932427724.317","14440676498.0708","14045680426.6265","14791699008.5823","",
"Singapore","SGP","GDP (current US$)","NY.GDP.MKTP.CD","704457699.396959","764303120.46328","825879877.401062","917216011.299226","893728643.533568","974186761.484632","1095902939.91974","1237415147.37569","1425020089.06995","1659044432.14808","1919496147.30189","2270330157.67395","2950257778.82676","4227574234.01324","5260730995.15113","5789229538.77907","6071574802.60248","6702713784.13833","8062400372.34359","9719674880.23226","12078880698.5429","14363051877.5379","15873552885.2363","18001987656.7057","19550103530.8122","18555053067.3749","18762738720.8667","21606296346.125","26515373243.7234","31392969307.485","38899863910.5488","45473126682.2957","52157482248.4601","60644916395.4288","73775659012.0859","87891560102.3018","96400967111.4728","100163601638.149","85707550880.7849","86285332761.7027","95835970989.329","89285087394.9509","91941791943.6165","97002305536.1569","114186643421.944","127417879442.861","147794117647.059","179981089530.567","192231202951.056","192406441416.028","236420337242.775","274065043105.538","286908399901.813","297941261088.468","",
"Solomon Islands","SLB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","25203524.0325638","28084252.7582748","28606411.398041","","50056882.8213879","40606712.050639","55272108.8435374","84539332.282562","74617096.4785967","83099107.9066357","93147039.2548237","111022089.96223","151270207.852194","168715353.097132","187313261.319237","188446092.06055","180219397.527425","252806783.386983","232306861.156132","210737869.652598","238606299.605651","310684273.709484","332286760.858189","302515026.890225","320355090.61441","378778047.197842","410923236.189102","464756638.512487","519334096.714525","565163750.56079","567919502.811483","471177008.057148","482214092.308964","435101217.233417","400464593.025503","341663053.747461","332736306.539249","375109694.525921","413909879.281265","456735444.86792","516209150.326797","608292551.761226","597765363.128492","681587104.773714","868574141.232093","989911515.876036","1096396926.91144","",
"Sierra Leone","SLE","GDP (current US$)","NY.GDP.MKTP.CD","322009478.106707","327834752.427556","342721625.556128","348546926.009245","371848127.82171","359379856.248057","375479849.80806","348795303.000385","329860135.024054","408690163.296065","434410366.360027","419549387.020847","465381103.603727","575230251.323587","648590625.925671","679335916.411326","594895649.185867","691777759.267335","960728331.295844","1109374711.0164","1100685875.40484","1114830499.52549","1295361911.75877","995104288.373919","1087471849.24002","856890497.055359","490181456.62441","701307601.909934","1055083946.11552","932974412.385267","649644826.800447","779981538.149204","679997997.597117","768812334.801762","911915970.683484","870758739.40678","941742152.709895","850218033.622007","672375927.347148","669384768.87263","635874002.198748","1079478387.83576","1239004287.75607","1371442565.69701","1431208677.30352","1627853086.42403","1887429109.51298","2158653216.17331","2505620416.4953","2453972925.49437","2578159495.5593","2925391429.79832","3529350504.38382","4136280752.03693","",
"El Salvador","SLV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","877719961.6","929520025.6","976199987.2","1009760051.2","1049400012.8","1132920012.8","1186119987.2","1263720038.4","1442319974.4","1665879961.6","1884120064","2328280064","2941640089.6","3127959961.6","3463639859.2","3573959884.8","3437200179.2","3399189149.5462","3506347772.359","3661683395.9653","3800368586.6311","3771663198.3157","3958045811.3194","4189880000.1155","4372215335.3846","4800900000","5311000000","5954700000","6938000000","8085600000","9500500000","10315500000","11134700000","12008400000","12464700000","13134100000","13812700000","14306700000","15046700000","15798300000","17093800000","18550700000","20104900000","21431000000","20661000000","21418300000","23139000000","23813600000","24259100000","",
"San Marino","SMR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","853373879.731819","773907642.414748","815205233.062791","879957209.923907","1122981525.35502","1317357834.61634","1375416604.48689","1469075398.31891","1687653983.02765","1899809579.61037","","","","","","",
"Somalia","SOM","GDP (current US$)","NY.GDP.MKTP.CD","180460950.352325","191660990.858439","203533070.710314","216147149.952901","229531201.852126","243725900.221596","257375899.364358","271781889.251523","286719887.890669","300230021.488119","316147885.344131","331104597.011628","416940946.569946","507028439.326556","467577426.580885","710850217.91365","807275798.953096","498550866.152822","564986077.529704","590419863.985326","603592653.942155","699112246.542284","774419565.926071","733901342.023081","788307226.827367","876404614.97334","930318731.62226","1009792742.91164","1038291312.30908","1092393020.47939","917044253.990258","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24147996549.5662","18284194680.3844","18409364146.9794","6540247190.33529","12267175481.2542","16116843146.4806","21188704081.2428","24861483280.6339","26252007830.4639","30607991862.4843","40289556656.1455","49259526052.7426","42616653299.9115","39368633038.1209","46462547041.1781","40791444602.9009","45519650911.4138","",
"Sub-Saharan Africa (developing only)","SSA","GDP (current US$)","NY.GDP.MKTP.CD","29723750500.4466","30858234504.352","33467582977.2127","38403939011.9235","37403653666.1462","41623694739.7218","44938391524.1275","44355537255.7618","47456939102.0529","54417227567.178","64064989864.5598","65118182090.7587","73479855567.6958","94069416632.0008","122646782351.269","135102133494.024","146978913929.06","161463805878.506","180385576919.529","215749835729.703","271541069883.318","272969857983.865","255374689430.325","237862954314.248","226564350643.818","211238668826.089","233422348715.062","276043727590.846","290348871190.492","301493482412.177","303107801917.585","311565428019.118","306528544884.088","294591944517.853","287310477501.053","332632770048.677","344067869206.728","355509962300.826","335157581273.809","336500516213.332","360196700986.338","333785749681.964","356644845524.472","455583944390.298","566150209037.13","661094690497.969","771918766539.372","903133090399.615","1027889442796.53","985495366442.209","1322703953903.53","1485318846795.83","1557495626390.04","1643359228132.64","",
"South Sudan","SSD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15550350865.5594","12231253563.1565","15727809699.9166","18830824689.6298","10368977850.1301","11804446136.8066","",
"Sub-Saharan Africa (all income levels)","SSF","GDP (current US$)","NY.GDP.MKTP.CD","29715668101.947","30849843620.1581","33458482566.333","38393920093.1963","37396351833.5898","41673248931.5628","44990986254.9806","44412122453.6686","47506333230.8158","54462344418.7975","64103619059.3409","65154652005.0605","73512137025.2156","94107853557.3088","122683672441.741","135143417353.83","147012749684.578","161489880669.158","180414707387.062","215784677171.531","271584921051.772","272998410545.629","255411968454.274","237901066230.981","226609153424.54","211296616143.477","233494370410.042","276131947147.164","290444061278.345","301576163202.965","303214357664.358","311670592360.801","306657737480.204","294722716796.85","287406022069.344","332768623291.03","344294441053.975","355946956300.809","335523060636.619","337117320214.835","361239483223.146","335245611358.041","358451073700.108","458068645127.803","570565498466.583","669327963078.676","780014080307.781","913352470066.305","1043363133300.71","994954321498.313","1334424376653.85","1501168182622.78","1574121713488.58","1659097160211.56","",
"Small states","SST","GDP (current US$)","NY.GDP.MKTP.CD","2901685277.78377","3154444549.47584","3341907471.42428","3516348159.23757","3863841259.95216","4212147599.58197","4553172825.01379","4891990536.94303","4915891473.44531","5372227395.08543","5915373472.65501","6521146119.90782","7531468657.55289","8939743391.23641","12333484378.9283","14753388809.9945","16115574481.6679","17757246558.7344","18281421177.7776","21683612941.4766","26892283632.2764","27673195277.9886","28654426001.1104","29182238580.4162","28185364284.0222","27082676355.7232","27003718425.0925","29944712160.9266","33035665019.0284","34510266966.4406","40284127664.81","40847816616.7066","42476870833.9307","42241938309.6188","44460647204.3431","49422444826.4936","52966448533.0688","55900104352.0354","56340834290.2268","59872712792.9937","63959645100.3951","64341176952.6685","67007607714.8342","78258641999.147","91192376905.6004","105035542747.275","114911890583.881","130853809100.498","152901939212.028","130375221021.927","147766695232.896","168166282157.886","169029100062.556","173269708642.216","",
"Sao Tome and Principe","STP","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76709304.533641","76553443.3856326","84617970.6711633","101315399.609525","110723361.793262","123258507.091215","135181861.925909","144259256.646072","183464986.350986","196473838.854983","201037916.581571","248286778.21572","263328450.308679","310684635.73614","",
"Suriname","SUR","GDP (current US$)","NY.GDP.MKTP.CD","93850000","98400000","103500000","110000000","120850000","138650000","171100000","198450000","220600000","233450000","247150000","270650000","287600000","305300000","368600000","465000000","505500000","641000000","735500000","783000000","794900000","889050000","915150000","883600000","864150000","873250000","891000000","979850000","1160900000","542520000","388300000","448300000","404600000","428794117.647059","605492537.313433","693970588.235294","860630922.693267","929607500","945000000","885444186.046512","892164393.939394","763465550.458716","1078402127.65957","1271196078.43137","1484092538.40527","1793557833.08931","2626093294.46064","2936612021.85792","3532969034.60838","3875409836.06557","4368398047.64333","4423194614.44308","5013030303.0303","5298787878.78788","",
"Slovak Republic","SVK","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12694544692.7374","14213045493.8806","15431288006.2104","16452201100.9604","20079363625.5784","25733043137.2549","27821913814.9556","27658295003.9651","29821795502.8527","30409021947.5815","29110067256.311","30699979418.3445","35144769433.4651","46810992099.3228","57329422647.1319","62676556398.4579","70450243382.2607","86030964960.3066","99832535520.7265","88634272020.0056","89011919205.298","97525386433.1387","92746685082.8729","97707323420.0744","",
"Slovenia","SVN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21274122281.8765","21478225398.0496","20749932683.1486","22123896860.0012","22689556844.7347","20341391805.5921","20875944894.3895","23563028318.6541","29698471223.4945","34470563470.0842","36344911638.3462","39585411480.4822","48114688201.4782","55589849128.4605","50244793831.6199","47972988741.7219","51248860578.2597","46262305280.7401","47987303637.812","",
"Sweden","SWE","GDP (current US$)","NY.GDP.MKTP.CD","14842870293.4207","16147160122.7882","17511477311.4463","18954132365.5148","21137242560.8543","23260320646.2745","25302033132.3312","27463409201.8822","29143383490.5896","31649203885.888","37555366021.0315","40980345656.3725","48263914958.8443","58567384058.8006","65082581294.7696","81716751697.8951","88102107647.0993","93136775102.6419","102969762221.976","121646718574.328","140088635568.375","127858412114.39","112767844570.719","103533702638.547","107661673734.858","112514448261.835","148376104539.839","180429286795.786","204068257817.6","214875344909.957","258154283908.9","270362531376.602","280312318915.485","209950792712.696","226079963711.768","264051981551.316","288103936773.039","264477727278.681","266800462898.904","270847937645.236","259802012617.057","239917320966.977","263926220332.543","331108912605.271","381705944707.296","389042905733.083","420029322674.677","487818493601.646","513965715632.408","429655957162.127","488377689564.921","563109663291.177","543880647757.404","579679985303.385","",
"Swaziland","SWZ","GDP (current US$)","NY.GDP.MKTP.CD","35076158.4768305","43025199.4960101","45927061.4587708","54128377.4324513","64979280.4143917","70278594.4281114","76858462.8307434","74758504.8299034","79798404.0319194","105417891.642167","112137757.244855","136465324.384787","146741251.46351","221902017.291066","264311994.113319","288302907.369845","272539098.436063","304047838.086477","340616375.344986","412093133.760988","542000513.610683","571542674.577818","537575980.843618","555336145.767884","494475699.857656","361014890.45841","449146608.315098","584135559.921414","692016714.317132","696915430.663057","1114703088.1614","1156141998.33412","1284766234.2216","1357206995.74624","1419293454.99606","1698982437.76019","1602760100.48147","1716699913.19444","1576904292.4588","1547884442.26205","1524496383.18107","1349339652.22846","1224226095.04113","1854032545.904","2420645241.1914","2584089443.80671","2947943587.09296","3053851503.83944","3019779208.83165","3144708270.39275","3891575151.61449","4145790582.69408","4049623016.11469","3791304347.82609","",
"Sint Maarten (Dutch part)","SXM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP (current US$)","NY.GDP.MKTP.CD","12012264.2698139","11592255.0296107","12642278.1301189","13923306.3127389","15393338.6534504","15603343.273552","16443361.7539586","16632145.8160729","16074160.7416074","16452164.5216452","18432184.3218432","21966203.0369871","30645312.3536574","36896843.1884165","43135192.0042083","47803939.1375048","49279533.0781258","64527102.1679118","85553190.2652321","127262104.033099","147358375.443921","154903482.240416","147913010.301412","146713753.767953","151314671.048904","168888328.217204","207853708.290835","249267405.714286","283832289.960063","304833767.291921","368584758.942457","374359556.084926","433667193.814795","473916819.453826","486451204.557142","508221508.221508","503068472.20266","562958836.519905","608369282.225727","622985493.682733","614879764.780006","622262057.191635","697518248.175182","705704816.042365","916940120.733087","916940120.733087","1019696244.2776","1018952395.1649","962317618.426213","847427370.306306","973360306.51821","1059595753.82961","1032201692.08843","1443345214.37698","",
"Syrian Arab Republic","SYR","GDP (current US$)","NY.GDP.MKTP.CD","857704420.513312","945244981.038121","1110565862.45336","1200447417.83731","1339494289.3772","1472036544.33834","1342287560.10485","1580229793.04638","1753746376.72452","2245011583.18698","2140383710.00885","2589851697.78909","3059682165.01818","3239488091.65962","5159557171.37959","6826980767.77202","7633528922.27344","7696011370.78768","9275203108.85105","9929682189.10886","13062421027.934","15518199245.3643","16298905403.3054","17589184545.6568","17503082976.9152","16403544516.9197","13293209274.2119","11356215714.3513","10577042354.0589","9853396224.91122","12308624283.9787","12981833333.3333","13253565901.0698","13695962017.1806","10122020000","11396706586.8263","13789560878.2435","14505233969.8054","15200846139.0769","15873875968.9922","19325894913.1254","21099833783.503","21582248881.6592","21828144686.0394","25086930693.0693","28858965517.2414","33332844574.7801","40405006007.2086","","","","","","","",
"Turks and Caicos Islands","TCA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP (current US$)","NY.GDP.MKTP.CD","313582729.426485","333975338.83416","357635641.896235","371766927.846462","392247492.115161","416926361.161654","432794986.860872","449826392.098566","453980085.206009","471635574.390888","469266799.467879","501866651.776878","585427609.515783","647199433.619933","652532708.335151","864602104.679653","866044940.270056","935360415.20728","1113919926.31258","1004316704.08647","1033002183.83602","876937406.594377","834369740.324516","832415884.649903","919103663.360695","1033069624.25127","1067828258.19601","1163426705.10014","1482597392.5644","1433686307.53495","1738605481.13454","1877138041.64308","1881847676.80752","1463251055.40068","1179837954.72193","1445919969.89272","1607345450.04578","1544689502.82472","1744794457.276","1534673583.2487","1385058161.76746","1709347793.32873","1987622279.11463","2736666515.8294","4414929219.99649","6646663561.2656","7422102655.98832","8638713245.25572","10351934916.1198","9253486068.20784","10657705536.4978","12156380425.0825","12887072987.8982","13513552424.9049","",
"Togo","TGO","GDP (current US$)","NY.GDP.MKTP.CD","121128072.357969","126396468.675871","132237468.099102","143255813.500949","166104078.39022","187300310.187736","216136231.83222","231706440.015125","241956916.824365","267732472.640112","253976592.086153","286537570.238145","335677600.252527","406479936.867839","560437818.027599","617321668.333349","619375148.839786","777435062.822101","824263986.688215","891775721.054594","1136409054.21599","962347169.080723","821652037.081977","765746518.152411","718149015.811654","762359786.038849","1060911724.49848","1249099286.39736","1378847400.42394","1352949664.93612","1628427587.61103","1602299812.77888","1692959105.53066","1233496935.56517","982624332.129785","1309382817.43319","1465448203.65068","1498950970.09524","1587346019.44505","1576094484.70894","1294250279.68129","1332328986.28277","1474630199.41874","1673690389.7013","1937074537.93089","2115154090.31071","2202809210.74095","2523462648.98387","3163416556.05377","3163000590.66298","3172945506.35697","3756023047.79099","3915754216.20669","4338575823.81993","",
"Thailand","THA","GDP (current US$)","NY.GDP.MKTP.CD","2760750921.40101","3034037871.75596","3308912929.93057","3540403469.52046","3889130441.59129","4388937644.86053","5279230812.28227","5638461436.94031","6081009422.09596","6695336560.93425","7086538430.75416","7375000024.39303","8177872957.58962","10838593717.241","13702998648.216","14882770239.3149","16985208712.1054","19779312335.7205","24006567108.4563","27371650353.059","32353514502","34846038517.9287","36589772336.849","40042798315.2734","41797647303.3483","38900711298.1934","43096774496.6248","50535445679.8106","61667254410.673","72250747142.1734","85343189320.7519","98234713407.7323","111452745855.989","125010690988.189","144308067330.632","168018557309.059","181947631898.202","150891449496.447","111859654863.119","122629741698.033","122725247705.559","115536405150.354","126876918690.024","142640079033.312","161339790594.627","176351948403.908","207088828467.346","246976870172.836","272577799257.354","263711244888.554","318907930075.712","345672232115.625","365965815820.015","387252164290.829","",
"Tajikistan","TJK","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2629395066.27017","2535545389.35646","1909246640.80838","1646693875.00394","1346074460.78303","1231523105.36089","1043893062.60575","921843115.774498","1320126664.94978","1086567367.91081","860550294.273467","1080774005.56446","1221113794.72523","1554125542.56223","2076148710.31813","2312319579.02843","2830236053.84429","3719497371.09659","5161336170.46084","4979481980.35098","5642178579.58438","6522732202.50748","7633049792.09321","8508103455.51497","",
"Turkmenistan","TKM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2368660560.8757","2988678840.80541","3049945191.0726","3232066836.53467","3197224007.42472","3200539816.0601","3179225948.58114","2561118608.35516","2482228439.71407","2379281767.9558","2450084970.24741","2605688065.08338","2450686659.778","2904662604.82053","3534771968.51189","4462028988.72949","5977440582.80171","6838351088.46688","8104355716.8784","10277598152.4249","12664165103.1895","19271523178.8079","20214385964.9123","22148070175.4386","29233333333.3333","35164210526.3158","41850877192.9825","",
"Timor-Leste","TLS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368000000","452000000","444000000","453000000","466000000","491000000","463000000","559000000","694000000","818000000","934000000","1123000000","1270000000","","",
"Tonga","TON","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","32506767.9015578","30036429.1824514","34139376.8019516","41567471.6721987","44667002.0120724","53260077.4311091","62242013.3302689","62068161.0711025","60863963.963964","64248354.5414656","60058663.3144773","68195855.6149733","81667133.4546982","106657267.367342","106344854.986095","113563821.577404","132201141.446861","137066290.550071","138489884.393064","193775943.038933","202547013.927138","219583570.094975","212155124.65374","188686997.319035","194669501.594647","188623258.458914","167042880.0712","181801946.956496","208098551.915313","240794581.220937","264812953.795399","295998379.120618","301064027.077313","346850175.914552","318522296.093228","369212477.462857","423038016.923803","471575497.307216","466259084.092744","",
"Trinidad and Tobago","TTO","GDP (current US$)","NY.GDP.MKTP.CD","535673245.327852","584964613.107648","619322801.753209","678239320.341552","711897510.746459","736573148.749205","723739847.670182","761981451.279267","758899950","779200000","821850000","896763407.324495","1083392306.87854","1308786063.96939","2042002018.07129","2442667524.52124","2500420785.49351","3138666541.94727","3562333316.77893","4602416442.11641","6235874752.2086","6849166227.83859","7989791265.84756","7799749648.39913","7756166525.13097","7375999733.99383","4794361293.67387","4797750182.65253","4496806452.03252","4323035505.88235","5068070423.52941","5362823411.76471","5532117364.70588","4584646137.59936","4947205982.92661","5329214154.85282","5759537843.67805","5737751320.9812","6043710219.04829","6808976096.21717","8154315701.99886","8824873155.62584","9008273516.35786","11235960527.5348","12884712295.9948","16088526685.8421","18460889362.9894","21830397704.6306","28165793617.6367","19332270662.3097","20758191857.9814","23676348287.279","23436342519.9322","24640839007.5918","",
"Tunisia","TUN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","991047619.047619","1040952380.95238","1085714285.71429","1214666666.66667","1289904761.90476","1439238095.2381","1685152604.60491","2237570218.83122","2730787476.28084","3545852328.69808","4328933303.50262","4508139372.17221","5109919571.04558","5968474421.51044","7188899276.68159","8743054698.11088","8428513568.24625","8133538742.82619","8350545840.2699","8254573072.61563","8410185739.96405","9017795297.4069","9696739314.07332","10096292842.1543","10101862385.7077","12290568181.8182","13074782608.6957","15497286295.7938","14608946896.483","15632463424.2784","18030876599.3444","19587322786.1105","20746360430.4187","21803372266.6198","22943685719.103","21473188881.5933","22066101341.4888","23141757277.9136","27453084982.5378","31183139301.4853","32282960678.4888","34378437265.2141","38920218579.235","44856586316.0458","43454935940.1614","44426016487.355","45950845290.5242","45238619629.9379","46993598818.2434","",
"Turkey","TUR","GDP (current US$)","NY.GDP.MKTP.CD","13995124517.0571","8017479300","8919043233.33333","10351885922.2222","11172953077.7778","11945722166.6667","14119135233.3333","15664673411.1111","17500000000","19466666666.6667","17086956521.7391","16256619963.7997","20431095406.3604","25724381625.4417","35599913836.4328","44633707242.7642","51280134554.2889","58676813687.3681","65147022485.7919","89394085658.2038","68789289565.7434","71040020140.4436","64546332580.7583","61678280115.4987","59989909457.8379","67234948264.5987","75728009962.7878","87172789528.3316","90852814004.9917","107143348667.094","150676291094.21","151041248184.246","159095003188.105","180422294772.264","130690172297.297","169485941048.035","181475555282.555","189834649111.257","269287100727.18","249751469771.285","266567532725.557","196005289695.051","232534560441.697","303005303081.914","392166275594.77","482979839089.015","530900094644.732","647155131936.449","730337495735.69","614553921806.452","731168051903.114","774754155283.582","788863301670.379","822135183159.996","",
"Tuvalu","TUV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8824746.23813152","9365488.11527636","9742603.63358628","9631024.91567838","10887216.9090252","11025679.5147634","12335200.1648586","12701093.9749737","12757405.7922913","13686699.5709539","13741844.5911473","13196254.8666433","15451309.0427519","18230911.0375253","21535683.8836479","21839543.6333183","22903319.50355","27030996.0274377","30290770.2566871","27101312.7916078","31824701.2783331","39313508.6934276","39875708.119439","38322359.5288666","",
